Level ID, Passable Space, Impassable Space, Playble Space Size, Unreachable Space Count, Unreachable Space Size,Room Count, Average Room Size, Biggest Room Size, Smallest Room Size, Decisions Per Room,Corridor Count, Average Corridor Size, Biggest Corridor Size, Smallest Corridor Size
18299,4158,5842,2214,13,1944,24,159.75,982,6,0.8333333,10,32.4,108,8
18300,3957,6043,1648,12,2309,19,199.2105,741,12,0.6315789,6,28.66667,62,11
18301,4187,5813,2152,9,2035,20,187.85,1712,6,1.1,11,39.09091,82,6
18302,3592,6408,1736,13,1856,28,112.0714,985,5,1.035714,14,32.42857,110,4
18303,3741,6259,3117,10,624,20,167.55,1091,9,0.95,9,43.33333,91,9
18304,3672,6328,1684,12,1988,26,126.6538,674,6,1.038462,13,29.15385,44,14
18305,4596,5404,2847,8,1749,18,238.6667,1543,1,1.166667,12,25,44,6
18306,4471,5529,2679,10,1792,22,187.6364,1725,15,1,10,34.3,73,12
18307,4171,5829,2796,7,1375,18,209.6111,1095,12,1.222222,11,36.18182,90,8
18308,4468,5532,3339,8,1129,20,199.8,1349,6,1.05,10,47.2,115,4
18309,3815,6185,1360,9,2455,27,122.0741,702,7,1.222222,17,30.52941,120,8
18310,4608,5392,4238,9,370,18,240.0556,2151,2,1.111111,11,26.09091,73,8
18311,4025,5975,2067,8,1958,19,191.4211,929,6,1.105263,12,32.33333,108,8
18312,4537,5463,3458,7,1079,15,284.6,2141,12,1.266667,9,29.77778,83,8
18313,2805,7195,786,18,2019,21,120.5714,786,13,0.2380952,3,91,165,51
18314,3678,6322,1497,17,2181,29,115.2759,543,8,0.7241379,12,27.91667,96,6
18315,3458,6542,1861,17,1597,27,118.037,675,6,0.5555556,7,38.71429,79,4
18316,5402,4598,5305,2,97,10,517,3395,27,1.9,10,23.2,46,4
18317,4599,5401,2286,10,2313,16,280.3125,2286,12,0.5625,4,28.5,41,22
18318,5338,4662,5210,4,128,10,520,3752,16,0.8,4,34.5,71,8
18319,3141,6859,1825,16,1316,25,115.16,1058,1,0.64,8,32.75,62,8
18320,4058,5942,2439,8,1619,20,188.8,1193,12,0.95,9,31.33333,68,6
18321,3724,6276,2010,13,1714,15,245.2667,1959,6,0.1333333,1,45,45,45
18322,3409,6591,969,12,2440,25,122.92,803,6,1,11,30.54545,72,8
18323,3967,6033,1926,12,2041,21,178.381,785,12,0.8095238,8,27.625,79,8
18324,4439,5561,3587,6,852,20,208.5,1584,11,1.3,12,22.41667,40,8
18325,4218,5782,2847,5,1371,17,224,2218,6,1.058824,7,58.57143,130,27
18326,3519,6481,1980,9,1539,21,152.2381,542,15,0.952381,10,32.2,101,8
18327,5186,4814,5034,4,152,13,376.9231,2595,8,1.153846,8,35.75,113,8
18328,3827,6173,2834,8,993,22,153.5,1063,3,1.136364,13,34.61538,177,8
18329,4186,5814,2373,6,1813,22,163.1364,965,11,1.590909,18,33.16667,87,6
18330,4118,5882,1661,13,2457,16,249.9375,1419,12,0.3125,3,39.66667,64,6
18331,3815,6185,1239,12,2576,27,131.7778,533,7,1.074074,15,17.13333,35,8
18332,4769,5231,3564,6,1205,16,276.6875,1871,13,1.1875,10,34.2,71,6
18333,3145,6855,1335,17,1810,23,128.6522,916,10,0.4347826,5,37.2,48,30
18334,2797,7203,955,15,1842,20,130.75,761,12,0.6,6,30.33333,66,16
18335,3973,6027,1858,11,2115,22,165.6364,1267,5,1,10,32.9,92,10
18336,4569,5431,3864,6,705,17,251,1577,6,1.294118,11,27.45455,73,8
18337,4355,5645,3350,15,1005,26,151.2308,1393,4,0.8846154,12,35.25,83,8
18338,3791,6209,1585,15,2206,27,131,580,12,0.7777778,11,23.09091,81,8
18339,4709,5291,3772,4,937,17,250.8824,1526,6,1.764706,16,27.75,59,4
18340,4002,5998,2823,4,1179,19,188.9474,819,6,1.578947,13,31.69231,106,10
18341,4126,5874,3377,9,749,16,239.875,1178,6,0.875,7,41.14286,89,16
18342,4352,5648,2156,10,2196,20,197.15,759,6,0.95,9,45.44444,110,5
18343,4189,5811,1932,8,2257,18,218.7222,1087,8,1.055556,10,25.2,59,8
18344,4632,5368,4212,6,420,20,205.65,941,12,1.3,13,39.92308,113,4
18345,3320,6680,931,16,2389,29,105.2759,577,6,0.7241379,10,26.7,77,4
18346,4005,5995,1898,10,2107,17,223.1176,1594,6,0.7058824,5,42.4,106,8
18347,3472,6528,1182,14,2290,19,172.8421,1182,1,0.368421,3,62.66667,151,17
18348,3507,6493,1426,12,2081,21,158.0476,569,8,0.7142857,7,26.85714,58,8
18349,4244,5756,2161,7,2083,18,214.2778,1345,12,1,10,38.7,135,8
18350,4009,5991,1664,9,2345,22,168.3182,1242,6,0.8636364,9,34,99,4
18351,3359,6641,2179,10,1180,23,128.3044,837,5,1.043478,11,37.09091,84,8
18352,4387,5613,2834,7,1553,16,259.9375,1880,12,0.9375,6,38,71,17
